1583,     0.297269,     0.859721,     0.629529,    -0.000451,    -0.001466,    -0.002589
1584,     0.297209,     0.859445,     0.629063,    -0.000206,    -0.001582,    -0.002552
1585,     0.297194,     0.859149,     0.628606,     0.000040,    -0.001685,    -0.002493
1586,     0.297224,     0.858836,     0.628161,     0.000287,    -0.001775,    -0.002414
1587,     0.297298,     0.858507,     0.627733,     0.000531,    -0.001849,    -0.002314
1588,     0.297416,     0.858167,     0.627324,     0.000771,    -0.001909,    -0.002195
1589,     0.297577,     0.857817,     0.626939,     0.001004,    -0.001952,    -0.002059
1590,     0.297779,     0.857460,     0.626579,     0.001229,    -0.001979,    -0.001905
1591,     0.298021,     0.857101,     0.626250,     0.001444,    -0.001990,    -0.001735
1592,     0.298301,     0.856740,     0.625952,     0.001647,    -0.001985,    -0.001551
1593,     0.298617,     0.856383,     0.625688,     0.001836,    -0.001963,    -0.001354
1594,     0.298965,     0.856030,     0.625462,     0.002010,    -0.001925,    -0.001146
1595,     0.299344,     0.855686,     0.625274,     0.002167,    -0.001870,    -0.000928
1596,     0.299749,     0.855354,     0.625126,     0.002307,    -0.001801,    -0.000703
1597,     0.300178,     0.855035,     0.625019,     0.002427,    -0.001716,    -0.000472
1598,     0.300627,     0.854733,     0.624955,     0.002527,    -0.001617,    -0.000237
1599,     0.301093,     0.854450,     0.624934,     0.002606,    -0.001505,    -0.000000
576,     0.279711,     0.835071,     0.629181,    -0.001370,    -0.001031,     0.002734
577,     0.279503,     0.834881,     0.629647,    -0.001095,    -0.001221,     0.002780
578,     0.279342,     0.834659,     0.630118,    -0.000807,    -0.001397,     0.002795
579,     0.279231,     0.834409,     0.630589,    -0.000510,    -0.001559,     0.002780
580,     0.279170,     0.834134,     0.631055,    -0.000208,    -0.001702,     0.002734
581,     0.279160,     0.833835,     0.631511,     0.000096,    -0.001828,     0.002658
582,     0.279202,     0.833517,     0.631951,     0.000400,    -0.001933,     0.002553
583,     0.279295,     0.833183,     0.632372,     0.000699,    -0.002017,     0.002421
584,     0.279438,     0.832837,     0.632768,     0.000990,    -0.002079,     0.002261
585,     0.279629,     0.832482,     0.633134,     0.001271,    -0.002118,     0.002077
586,     0.279866,     0.832123,     0.633468,     0.001537,    -0.002134,     0.001870
587,     0.280147,     0.831763,     0.633765,     0.001787,    -0.002127,     0.001643
588,     0.280469,     0.831406,     0.634022,     0.002017,    -0.002096,     0.001397
589,     0.280827,     0.831056,     0.634236,     0.002225,    -0.002043,     0.001137
590,     0.281219,     0.830717,     0.634405,     0.002409,    -0.001967,     0.000864
591,     0.281640,     0.830393,     0.634527,     0.002566,    -0.001869,     0.000581
592,     0.282084,     0.830087,     0.634601,     0.002695,    -0.001751,     0.000292
593,     0.282549,     0.829802,     0.634626,     0.002795,    -0.001614,     0.000000
594,     0.283027,     0.829543,     0.634601,     0.002864,    -0.001459,    -0.000292
595,     0.283514,     0.829311,     0.634527,     0.002902,    -0.001288,    -0.000581
596,     0.284005,     0.829109,     0.634405,     0.002908,    -0.001103,    -0.000864
597,     0.284495,     0.828939,     0.634236,     0.002882,    -0.000906,    -0.001137
598,     0.284977,     0.828803,     0.634022,     0.002824,    -0.000699,    -0.001397
599,     0.285447,     0.828703,     0.633765,     0.002735,    -0.000484,    -0.001643
600,     0.285899,     0.828640,     0.633468,     0.002617,    -0.000264,    -0.001870
601,     0.286329,     0.828614,     0.633134,     0.002470,    -0.000041,    -0.002077
602,     0.286732,     0.828626,     0.632768,     0.002296,     0.000182,    -0.002261
603,     0.287103,     0.828676,     0.632372,     0.002096,     0.000403,    -0.002421
604,     0.287439,     0.828762,     0.631951,     0.001874,     0.000620,    -0.002553
605,     0.287735,     0.828885,     0.631511,     0.001631,     0.000830,    -0.002658
606,     0.287989,     0.829042,     0.631055,     0.001370,     0.001031,    -0.002734
607,     0.288197,     0.829232,     0.630589,     0.001095,     0.001221,    -0.002780
704,     0.278829,     0.834798,     0.630354,    -0.000642,    -0.001404,     0.002662
705,     0.278738,     0.834537,     0.630824,    -0.000382,    -0.001538,     0.002638
706,     0.278693,     0.834254,     0.631287,    -0.000119,    -0.001658,     0.002590
707,     0.278696,     0.833951,     0.631740,     0.000145,    -0.001762,     0.002518
708,     0.278745,     0.833631,     0.632178,     0.000407,    -0.001851,     0.002424
709,     0.278840,     0.833296,     0.632597,     0.000666,    -0.001923,     0.002308
710,     0.278980,     0.832950,     0.632994,     0.000919,    -0.001978,     0.002171
711,     0.279165,     0.832597,     0.633365,     0.001164,    -0.002015,     0.002014
712,     0.279392,     0.832238,     0.633707,     0.001398,    -0.002033,     0.001839
713,     0.279659,     0.831877,     0.634016,     0.001619,    -0.002033,     0.001647
714,     0.279965,     0.831519,     0.634289,     0.001826,    -0.002015,     0.001441
715,     0.280305,     0.831165,     0.634525,     0.002016,    -0.001978,     0.001221
716,     0.280678,     0.830819,     0.634721,     0.002188,    -0.001924,     0.000990
717,     0.281079,     0.830484,     0.634876,     0.002340,    -0.001852,     0.000751
718,     0.281506,     0.830164,     0.634987,     0.002471,    -0.001763,     0.000504
719,     0.281954,     0.829860,     0.635054,     0.002580,    -0.001658,     0.000253
720,     0.282418,     0.829577,     0.635077,     0.002665,    -0.001539,     0.000000
721,     0.282896,     0.829316,     0.635054,     0.002726,    -0.001405,    -0.000253
722,     0.283383,     0.829080,     0.634987,     0.002762,    -0.001259,    -0.000504
723,     0.283873,     0.828871,     0.634876,     0.002774,    -0.001101,    -0.000751
724,     0.284364,     0.828691,     0.634721,     0.002760,    -0.000933,    -0.000990
725,     0.284850,     0.828541,     0.634525,     0.002721,    -0.000757,    -0.001221
726,     0.285327,     0.828423,     0.634289,     0.002658,    -0.000574,    -0.001441
727,     0.285790,     0.828338,     0.634016,     0.002570,    -0.000386,    -0.001647
728,     0.286236,     0.828286,     0.633707,     0.002460,    -0.000194,    -0.001839
729,     0.286660,     0.828269,     0.633365,     0.002327,    -0.000001,    -0.002014
730,     0.287059,     0.828286,     0.632994,     0.002172,     0.000193,    -0.002171
731,     0.287429,     0.828337,     0.632597,     0.001999,     0.000385,    -0.002308
732,     0.287766,     0.828422,     0.632178,     0.001807,     0.000573,    -0.002424
733,     0.288068,     0.828540,     0.631740,     0.001599,     0.000756,    -0.002518
734,     0.288331,     0.828690,     0.631287,     0.001376,     0.000932,    -0.002590
735,     0.288554,     0.828870,     0.630824,     0.001141,     0.001100,    -0.002638
512,     0.281970,     0.835295,     0.626888,    -0.002706,     0.000307,     0.001883
513,     0.281536,     0.835326,     0.627217,    -0.002551,     0.000066,     0.002110
514,     0.281131,     0.835317,     0.627582,    -0.002365,    -0.000175,     0.002311
515,     0.280759,     0.835268,     0.627977,    -0.002151,    -0.000414,     0.002483
516,     0.280425,     0.835181,     0.628398,    -0.001910,    -0.000648,     0.002626
517,     0.280132,     0.835055,     0.628839,    -0.001646,    -0.000874,     0.002737
518,     0.279884,     0.834894,     0.629297,    -0.001362,    -0.001090,     0.002814
519,     0.279684,     0.834697,     0.629764,    -0.001062,    -0.001292,     0.002858
520,     0.279535,     0.834469,     0.630236,    -0.000748,    -0.001479,     0.002867
521,     0.279438,     0.834211,     0.630706,    -0.000426,    -0.001648,     0.002840
522,     0.279395,     0.833928,     0.631169,    -0.000099,    -0.001796,     0.002780
523,     0.279406,     0.833621,     0.631619,     0.000230,    -0.001923,     0.002686
524,     0.279471,     0.833296,     0.632052,     0.000556,    -0.002027,     0.002559
525,     0.279588,     0.832955,     0.632460,     0.000875,    -0.002106,     0.002401
526,     0.279758,     0.832604,     0.632840,     0.001184,    -0.002159,     0.002214
527,     0.279978,     0.832246,     0.633188,     0.001478,    -0.002186,     0.002000
528,     0.280244,     0.831885,     0.633497,     0.001754,    -0.002187,     0.001761
529,     0.280554,     0.831527,     0.633766,     0.002009,    -0.002161,     0.001502
530,     0.280904,     0.831175,     0.633991,     0.002240,    -0.002109,     0.001224
531,     0.281290,     0.830834,     0.634168,     0.002443,    -0.002031,     0.000931
532,     0.281707,     0.830508,     0.634297,     0.002617,    -0.001929,     0.000627
533,     0.282150,     0.830200,     0.634374,     0.002759,    -0.001803,     0.000315
534,     0.282614,     0.829915,     0.634400,     0.002868,    -0.001656,     0.000000
535,     0.283092,     0.829656,     0.634374,     0.002941,    -0.001488,    -0.000315
536,     0.283580,     0.829426,     0.634297,     0.002979,    -0.001302,    -0.000627
537,     0.284071,     0.829228,     0.634168,     0.002981,    -0.001100,    -0.000931
538,     0.284560,     0.829065,     0.633991,     0.002947,    -0.000885,    -0.001224
539,     0.285039,     0.828937,     0.633766,     0.002876,    -0.000660,    -0.001502
540,     0.285505,     0.828848,     0.633497,     0.002771,    -0.000426,    -0.001761
541,     0.285950,     0.828798,     0.633188,     0.002633,    -0.000187,    -0.002000
542,     0.286370,     0.828787,     0.632840,     0.002462,     0.000054,    -0.002214
543,     0.286759,     0.828815,     0.632460,     0.002261,     0.000295,    -0.002401
640,     0.279028,     0.834605,     0.630472,    -0.000581,    -0.001478,     0.002720
641,     0.278951,     0.834337,     0.630940,    -0.000302,    -0.001617,     0.002686
642,     0.278923,     0.834046,     0.631400,    -0.000019,    -0.001739,     0.002626
643,     0.278945,     0.833736,     0.631847,     0.000264,    -0.001845,     0.002539
644,     0.279014,     0.833409,     0.632277,     0.000544,    -0.001932,     0.002427
645,     0.279132,     0.833068,     0.632686,     0.000818,    -0.002000,     0.002291
646,     0.279297,     0.832717,     0.633069,     0.001085,    -0.002048,     0.002133
647,     0.279507,     0.832360,     0.633423,     0.001341,    -0.002076,     0.001953
648,     0.279761,     0.832000,     0.633744,     0.001583,    -0.002083,     0.001753
649,     0.280055,     0.831640,     0.634029,     0.001810,    -0.002069,     0.001537
650,     0.280386,     0.831285,     0.634275,     0.002019,    -0.002035,     0.001304
651,     0.280752,     0.830937,     0.634480,     0.002208,    -0.001981,     0.001060
652,     0.281149,     0.830600,     0.634641,     0.002374,    -0.001907,     0.000804
653,     0.281573,     0.830278,     0.634757,     0.002518,    -0.001814,     0.000540
654,     0.282019,     0.829974,     0.634828,     0.002636,    -0.001703,     0.000272
655,     0.282483,     0.829690,     0.634851,     0.002728,    -0.001575,     0.000000
656,     0.282962,     0.829429,     0.634828,     0.002792,    -0.001431,    -0.000272
657,     0.283448,     0.829195,     0.634757,     0.002830,    -0.001273,    -0.000540
658,     0.283939,     0.828989,     0.634641,     0.002839,    -0.001103,    -0.000804
659,     0.284429,     0.828814,     0.634480,     0.002819,    -0.000921,    -0.001060
660,     0.284914,     0.828671,     0.634275,     0.002772,    -0.000731,    -0.001304
661,     0.285387,     0.828562,     0.634029,     0.002697,    -0.000533,    -0.001537
662,     0.285846,     0.828487,     0.633744,     0.002596,    -0.000330,    -0.001753
663,     0.286284,     0.828448,     0.633423,     0.002468,    -0.000123,    -0.001953
664,     0.286699,     0.828444,     0.633069,     0.002316,     0.000084,    -0.002133
665,     0.287085,     0.828477,     0.632686,     0.002141,     0.000291,    -0.002291
666,     0.287439,     0.828545,     0.632277,     0.001945,     0.000495,    -0.002427
667,     0.287757,     0.828648,     0.631847,     0.001729,     0.000694,    -0.002539
668,     0.288036,     0.828785,     0.631400,     0.001497,     0.000886,    -0.002626
669,     0.288274,     0.828954,     0.630940,     0.001249,     0.001070,    -0.002686
670,     0.288468,     0.829154,     0.630472,     0.000989,     0.001242,    -0.002720
671,     0.288616,     0.829384,     0.630000,     0.000719,     0.001403,    -0.002727
544,     0.287113,     0.828883,     0.632052,     0.002033,     0.000532,    -0.002559
545,     0.287427,     0.828990,     0.631619,     0.001781,     0.000762,    -0.002686
546,     0.287698,     0.829134,     0.631169,     0.001506,     0.000983,    -0.002780
547,     0.287922,     0.829313,     0.630706,     0.001214,     0.001193,    -0.002840
548,     0.288097,     0.829526,     0.630236,     0.000907,     0.001388,    -0.002867
549,     0.288220,     0.829769,     0.629764,     0.000588,     0.001566,    -0.002858
550,     0.288290,     0.830040,     0.629297,     0.000263,     0.001725,    -0.002814
551,     0.288306,     0.830336,     0.628839,    -0.000066,     0.001863,    -0.002737
552,     0.288268,     0.830652,     0.628398,    -0.000394,     0.001978,    -0.002626
553,     0.288405,     0.830929,     0.627864,    -0.000699,     0.002017,    -0.002421
554,     0.288262,     0.831276,     0.627468,    -0.000990,     0.002079,    -0.002261
555,     0.288071,     0.831631,     0.627101,    -0.001271,     0.002118,    -0.002077
556,     0.287833,     0.831990,     0.626768,    -0.001537,     0.002134,    -0.001870
557,     0.287552,     0.832350,     0.626471,    -0.001787,     0.002127,    -0.001643
558,     0.287231,     0.832707,     0.626214,    -0.002017,     0.002096,    -0.001397
559,     0.286872,     0.833057,     0.626000,    -0.002225,     0.002043,    -0.001137
560,     0.286481,     0.833396,     0.625831,    -0.002409,     0.001967,    -0.000864
561,     0.286060,     0.833720,     0.625708,    -0.002566,     0.001869,    -0.000581
562,     0.285615,     0.834026,     0.625635,    -0.002695,     0.001751,    -0.000292
563,     0.285151,     0.834310,     0.625610,    -0.002795,     0.001614,    -0.000000
564,     0.284673,     0.834570,     0.625635,    -0.002864,     0.001459,     0.000292
565,     0.284186,     0.834802,     0.625708,    -0.002902,     0.001288,     0.000581
566,     0.283694,     0.835004,     0.625831,    -0.002908,     0.001103,     0.000864
567,     0.283205,     0.835174,     0.626000,    -0.002882,     0.000906,     0.001137
568,     0.282723,     0.835310,     0.626214,    -0.002824,     0.000699,     0.001397
569,     0.282253,     0.835410,     0.626471,    -0.002735,     0.000484,     0.001643
570,     0.281801,     0.835473,     0.626768,    -0.002617,     0.000264,     0.001870
571,     0.281371,     0.835499,     0.627101,    -0.002470,     0.000041,     0.002077
572,     0.280968,     0.835487,     0.627468,    -0.002296,    -0.000182,     0.002261
573,     0.280597,     0.835437,     0.627864,    -0.002096,    -0.000403,     0.002421
574,     0.280261,     0.835351,     0.628284,    -0.001874,    -0.000620,     0.002553
575,     0.279965,     0.835228,     0.628725,    -0.001631,    -0.000830,     0.002658
672,     0.288716,     0.829639,     0.629529,     0.000442,     0.001549,    -0.002706
673,     0.288769,     0.829919,     0.629065,     0.000161,     0.001680,    -0.002659
674,     0.288772,     0.830220,     0.628610,    -0.000122,     0.001794,    -0.002586
675,     0.288726,     0.830539,     0.628171,    -0.000404,     0.001891,    -0.002486
676,     0.288860,     0.830817,     0.627638,    -0.000666,     0.001923,    -0.002308
677,     0.288720,     0.831163,     0.627241,    -0.000919,     0.001978,    -0.002171
678,     0.288535,     0.831516,     0.626871,    -0.001164,     0.002015,    -0.002014
679,     0.288308,     0.831875,     0.626529,    -0.001398,     0.002033,    -0.001839
680,     0.288040,     0.832236,     0.626220,    -0.001619,     0.002033,    -0.001647
681,     0.287735,     0.832594,     0.625946,    -0.001826,     0.002015,    -0.001441
682,     0.287394,     0.832948,     0.625710,    -0.002016,     0.001978,    -0.001221
683,     0.287022,     0.833294,     0.625514,    -0.002188,     0.001924,    -0.000990
684,     0.286620,     0.833629,     0.625360,    -0.002340,     0.001852,    -0.000751
685,     0.286194,     0.833949,     0.625249,    -0.002471,     0.001763,    -0.000504
686,     0.285746,     0.834252,     0.625182,    -0.002580,     0.001658,    -0.000253
687,     0.285281,     0.834536,     0.625159,    -0.002665,     0.001539,    -0.000000
688,     0.284804,     0.834797,     0.625182,    -0.002726,     0.001405,     0.000253
689,     0.284317,     0.835033,     0.625249,    -0.002762,     0.001259,     0.000504
690,     0.283826,     0.835242,     0.625360,    -0.002774,     0.001101,     0.000751
691,     0.283336,     0.835422,     0.625514,    -0.002760,     0.000933,     0.000990
692,     0.282850,     0.835572,     0.625710,    -0.002721,     0.000757,     0.001221
693,     0.282373,     0.835690,     0.625946,    -0.002658,     0.000574,     0.001441
694,     0.281910,     0.835775,     0.626220,    -0.002570,     0.000386,     0.001647
695,     0.281464,     0.835827,     0.626529,    -0.002460,     0.000194,     0.001839
696,     0.281040,     0.835844,     0.626871,    -0.002327,     0.000001,     0.002014
697,     0.280641,     0.835827,     0.627241,    -0.002172,    -0.000193,     0.002171
698,     0.280271,     0.835776,     0.627638,    -0.001999,    -0.000385,     0.002308
699,     0.279934,     0.835691,     0.628058,    -0.001807,    -0.000573,     0.002424
700,     0.279632,     0.835573,     0.628496,    -0.001599,    -0.000756,     0.002518
701,     0.279368,     0.835423,     0.628949,    -0.001376,    -0.000932,     0.002590
702,     0.279145,     0.835243,     0.629412,    -0.001141,    -0.001100,     0.002638
703,     0.278965,     0.835034,     0.629882,    -0.000895,    -0.001258,     0.002662
608,     0.288358,     0.829454,     0.630118,     0.000807,     0.001397,    -0.002795
609,     0.288469,     0.829704,     0.629647,     0.000510,     0.001559,    -0.002780
610,     0.288530,     0.829979,     0.629181,     0.000208,     0.001702,    -0.002734
611,     0.288539,     0.830278,     0.628725,    -0.000096,     0.001828,    -0.002658
612,     0.288497,     0.830596,     0.628284,    -0.000400,     0.001933,    -0.002553
613,     0.288632,     0.830873,     0.627751,    -0.000682,     0.001968,    -0.002362
614,     0.288491,     0.831219,     0.627355,    -0.000953,     0.002027,    -0.002215
615,     0.288303,     0.831573,     0.626986,    -0.001214,     0.002065,    -0.002045
616,     0.288071,     0.831933,     0.626648,    -0.001464,     0.002082,    -0.001855
617,     0.287797,     0.832293,     0.626345,    -0.001699,     0.002079,    -0.001647
618,     0.287484,     0.832651,     0.626079,    -0.001917,     0.002055,    -0.001422
619,     0.287135,     0.833003,     0.625853,    -0.002116,     0.002011,    -0.001183
620,     0.286753,     0.833346,     0.625670,    -0.002294,     0.001946,    -0.000933
621,     0.286342,     0.833676,     0.625531,    -0.002449,     0.001863,    -0.000673
622,     0.285906,     0.833989,     0.625437,    -0.002580,     0.001760,    -0.000407
623,     0.285451,     0.834284,     0.625390,    -0.002685,     0.001641,    -0.000136
624,     0.284979,     0.834556,     0.625390,    -0.002763,     0.001505,     0.000136
625,     0.284496,     0.834804,     0.625437,    -0.002815,     0.001354,     0.000407
626,     0.284006,     0.835024,     0.625531,    -0.002838,     0.001190,     0.000673
627,     0.283515,     0.835215,     0.625670,    -0.002832,     0.001013,     0.000933
628,     0.283027,     0.835375,     0.625853,    -0.002799,     0.000827,     0.001183
629,     0.282548,     0.835501,     0.626079,    -0.002738,     0.000633,     0.001422
630,     0.282081,     0.835593,     0.626345,    -0.002650,     0.000432,     0.001647
631,     0.281632,     0.835650,     0.626648,    -0.002535,     0.000227,     0.001855
632,     0.281205,     0.835671,     0.626986,    -0.002395,     0.000019,     0.002045
633,     0.280804,     0.835657,     0.627355,    -0.002232,    -0.000188,     0.002215
634,     0.280434,     0.835607,     0.627751,    -0.002046,    -0.000394,     0.002362
635,     0.280097,     0.835521,     0.628171,    -0.001840,    -0.000595,     0.002486
636,     0.279798,     0.835401,     0.628610,    -0.001615,    -0.000791,     0.002586
637,     0.279539,     0.835247,     0.629065,    -0.001375,    -0.000979,     0.002659
638,     0.279323,     0.835062,     0.629529,    -0.001120,    -0.001157,     0.002706
639,     0.279152,     0.834847,     0.630000,    -0.000855,    -0.001324,     0.002727
1056,     0.302715,     0.855117,     0.627338,     0.003605,    -0.001350,     0.001098
1057,     0.303202,     0.854959,     0.627523,     0.003535,    -0.000967,     0.001611
1058,     0.303673,     0.854855,     0.627775,     0.003373,    -0.000559,     0.002083
1059,     0.304116,     0.854807,     0.628088,     0.003123,    -0.000136,     0.002500
1060,     0.304520,     0.854818,     0.628453,     0.002793,     0.000290,     0.002853
1061,     0.304874,     0.854886,     0.628862,     0.002390,     0.000708,     0.003132
1062,     0.305168,     0.855010,     0.629303,     0.001926,     0.001108,     0.003330
1063,     0.305396,     0.855186,     0.629765,     0.001411,     0.001479,     0.003441
1064,     0.305551,     0.855411,     0.630236,     0.000860,     0.001813,     0.003464
1065,     0.305629,     0.855678,     0.630704,     0.000287,     0.002099,     0.003397
1066,     0.305629,     0.855980,     0.631157,    -0.000294,     0.002330,     0.003241
1067,     0.305777,     0.856253,     0.631696,    -0.000835,     0.002411,     0.002893
1068,     0.305624,     0.856602,     0.632085,    -0.001329,     0.002508,     0.002612
1069,     0.305403,     0.856960,     0.632431,    -0.001793,     0.002550,     0.002272
1070,     0.305119,     0.857320,     0.632725,    -0.002217,     0.002535,     0.001882
1071,     0.304779,     0.857673,     0.632961,    -0.002591,     0.002462,     0.001449
1072,     0.304390,     0.858013,     0.633133,    -0.002908,     0.002335,     0.000985
1073,     0.303960,     0.858331,     0.633238,    -0.003160,     0.002156,     0.000498
1074,     0.303500,     0.858620,     0.633273,    -0.003341,     0.001929,     0.000000
1075,     0.303020,     0.858874,     0.633238,    -0.003447,     0.001658,    -0.000498
1076,     0.302530,     0.859087,     0.633133,    -0.003476,     0.001351,    -0.000985
1077,     0.302041,     0.859254,     0.632961,    -0.003428,     0.001013,    -0.001449
1078,     0.301564,     0.859372,     0.632725,    -0.003303,     0.000653,    -0.001882
1079,     0.301111,     0.859438,     0.632431,    -0.003105,     0.000278,    -0.002272
1080,     0.300690,     0.859450,     0.632085,    -0.002837,    -0.000103,    -0.002612
1081,     0.300312,     0.859409,     0.631696,    -0.002505,    -0.000482,    -0.002893
1082,     0.299985,     0.859315,     0.631271,    -0.002118,    -0.000850,    -0.003110
1083,     0.299715,     0.859169,     0.630820,    -0.001684,    -0.001199,    -0.003257
1084,     0.299510,     0.858977,     0.630354,    -0.001211,    -0.001522,    -0.003331
1085,     0.299374,     0.858741,     0.629882,    -0.000712,    -0.001810,    -0.003331
1086,     0.299310,     0.858467,     0.629416,    -0.000197,    -0.002058,    -0.003257
1087,     0.299319,     0.858162,     0.628965,     0.000323,    -0.002259,    -0.003110
736,     0.288735,     0.829079,     0.630354,     0.000895,     0.001258,    -0.002662
737,     0.288871,     0.829315,     0.629882,     0.000642,     0.001404,    -0.002662
738,     0.288962,     0.829576,     0.629412,     0.000382,     0.001538,    -0.002638
739,     0.289006,     0.829859,     0.628949,     0.000119,     0.001658,    -0.002590
740,     0.289004,     0.830162,     0.628496,    -0.000145,     0.001762,    -0.002518
741,     0.288955,     0.830482,     0.628058,    -0.000407,     0.001851,    -0.002424
742,     0.289088,     0.830760,     0.627526,    -0.000652,     0.001881,    -0.002257
743,     0.288948,     0.831106,     0.627128,    -0.000888,     0.001932,    -0.002129
744,     0.288766,     0.831459,     0.626755,    -0.001118,     0.001968,    -0.001984
